81844 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/decompress-unzip
81845 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/decompress
81846 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-decompress
81847 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/download
81848 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/bin-build
81849 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/bin-wrapper
81850 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gifsicle
81851 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/imagemin-gifsicle
81852 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/jpegtran-bin
81853 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/imagemin-jpegtran
81854 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/optipng-bin
81855 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/imagemin-optipng
81856 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/yeast
81857 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/engine.io-client
81858 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/socket.io-client
81859 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/socket.io
81860 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/browser-sync
81861 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/css-sprite
81862 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/del
81863 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp
81864 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-autoprefixer
81865 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-concat
81866 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-if
81867 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-imagemin
81868 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-less
81869 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-livereload
81870 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-minify-css
81871 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-notify
81872 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-plumber
81873 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-sass
81874 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-sourcemaps
81875 silly finalize /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/gulp-uglify
81876 silly doSerial build 1088
81877 silly build abbrev@1.0.9
81878 info linkStuff abbrev@1.0.9
81879 silly linkStuff abbrev@1.0.9 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81880 verbose linkBins abbrev@1.0.9
81881 verbose linkMans abbrev@1.0.9
81882 silly build lodash@4.11.2
81883 info linkStuff lodash@4.11.2
81884 silly linkStuff lodash@4.11.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/accord/node_modules as its parent node_modules
81885 verbose linkBins lodash@4.11.2
81886 verbose linkMans lodash@4.11.2
81887 silly build semver@5.3.0
81888 info linkStuff semver@5.3.0
81889 silly linkStuff semver@5.3.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/accord/node_modules as its parent node_modules
81890 verbose linkBins semver@5.3.0
81891 verbose link bins [ { semver: './bin/semver' },
81891 verbose link bins   '/Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/accord/node_modules/.bin',
81891 verbose link bins   false ]
81892 verbose linkMans semver@5.3.0
81893 silly gentlyRm /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/accord/node_modules/.bin/semver is being purged
81894 verbose gentlyRm don't care about contents; nuking /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/accord/node_modules/.bin/semver
81895 silly build acorn@4.0.3
81896 info linkStuff acorn@4.0.3
81897 silly linkStuff acorn@4.0.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81898 verbose linkBins acorn@4.0.3
81899 verbose link bins [ { acorn: './bin/acorn' },
81899 verbose link bins   '/Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/.bin',
81899 verbose link bins   false ]
81900 verbose linkMans acorn@4.0.3
81901 silly gentlyRm /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/.bin/acorn is being purged
81902 verbose gentlyRm don't care about contents; nuking /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/.bin/acorn
81903 silly build after@0.8.1
81904 info linkStuff after@0.8.1
81905 silly linkStuff after@0.8.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81906 verbose linkBins after@0.8.1
81907 verbose linkMans after@0.8.1
81908 silly build amdefine@1.0.0
81909 info linkStuff amdefine@1.0.0
81910 silly linkStuff amdefine@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81911 verbose linkBins amdefine@1.0.0
81912 verbose linkMans amdefine@1.0.0
81913 silly build ansi-regex@2.0.0
81914 info linkStuff ansi-regex@2.0.0
81915 silly linkStuff ansi-regex@2.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81916 verbose linkBins ansi-regex@2.0.0
81917 verbose linkMans ansi-regex@2.0.0
81918 silly build ansi-styles@1.0.0
81919 info linkStuff ansi-styles@1.0.0
81920 silly linkStuff ansi-styles@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81921 verbose linkBins ansi-styles@1.0.0
81922 verbose linkMans ansi-styles@1.0.0
81923 silly build ansicolors@0.2.1
81924 info linkStuff ansicolors@0.2.1
81925 silly linkStuff ansicolors@0.2.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81926 verbose linkBins ansicolors@0.2.1
81927 verbose linkMans ansicolors@0.2.1
81928 silly build aproba@1.0.4
81929 info linkStuff aproba@1.0.4
81930 silly linkStuff aproba@1.0.4 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81931 verbose linkBins aproba@1.0.4
81932 verbose linkMans aproba@1.0.4
81933 silly build archy@1.0.0
81934 info linkStuff archy@1.0.0
81935 silly linkStuff archy@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81936 verbose linkBins archy@1.0.0
81937 verbose linkMans archy@1.0.0
81938 silly build isarray@1.0.0
81939 info linkStuff isarray@1.0.0
81940 silly linkStuff isarray@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/are-we-there-yet/node_modules as its parent node_modules
81941 verbose linkBins isarray@1.0.0
81942 verbose linkMans isarray@1.0.0
81943 silly build arr-flatten@1.0.1
81944 info linkStuff arr-flatten@1.0.1
81945 silly linkStuff arr-flatten@1.0.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81946 verbose linkBins arr-flatten@1.0.1
81947 verbose linkMans arr-flatten@1.0.1
81948 silly build arr-diff@2.0.0
81949 info linkStuff arr-diff@2.0.0
81950 silly linkStuff arr-diff@2.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81951 verbose linkBins arr-diff@2.0.0
81952 verbose linkMans arr-diff@2.0.0
81953 silly build array-differ@1.0.0
81954 info linkStuff array-differ@1.0.0
81955 silly linkStuff array-differ@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81956 verbose linkBins array-differ@1.0.0
81957 verbose linkMans array-differ@1.0.0
81958 silly build array-find-index@1.0.2
81959 info linkStuff array-find-index@1.0.2
81960 silly linkStuff array-find-index@1.0.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81961 verbose linkBins array-find-index@1.0.2
81962 verbose linkMans array-find-index@1.0.2
81963 silly build array-uniq@1.0.3
81964 info linkStuff array-uniq@1.0.3
81965 silly linkStuff array-uniq@1.0.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81966 verbose linkBins array-uniq@1.0.3
81967 verbose linkMans array-uniq@1.0.3
81968 silly build array-union@1.0.2
81969 info linkStuff array-union@1.0.2
81970 silly linkStuff array-union@1.0.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81971 verbose linkBins array-union@1.0.2
81972 verbose linkMans array-union@1.0.2
81973 silly build array-unique@0.2.1
81974 info linkStuff array-unique@0.2.1
81975 silly linkStuff array-unique@0.2.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81976 verbose linkBins array-unique@0.2.1
81977 verbose linkMans array-unique@0.2.1
81978 silly build arraybuffer.slice@0.0.6
81979 info linkStuff arraybuffer.slice@0.0.6
81980 silly linkStuff arraybuffer.slice@0.0.6 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81981 verbose linkBins arraybuffer.slice@0.0.6
81982 verbose linkMans arraybuffer.slice@0.0.6
81983 silly build arrify@1.0.1
81984 info linkStuff arrify@1.0.1
81985 silly linkStuff arrify@1.0.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81986 verbose linkBins arrify@1.0.1
81987 verbose linkMans arrify@1.0.1
81988 silly build asap@2.0.5
81989 info linkStuff asap@2.0.5
81990 silly linkStuff asap@2.0.5 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81991 verbose linkBins asap@2.0.5
81992 verbose linkMans asap@2.0.5
81993 silly build asn1@0.2.3
81994 info linkStuff asn1@0.2.3
81995 silly linkStuff asn1@0.2.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
81996 verbose linkBins asn1@0.2.3
81997 verbose linkMans asn1@0.2.3
81998 silly build assert-plus@0.2.0
81999 info linkStuff assert-plus@0.2.0
82000 silly linkStuff assert-plus@0.2.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82001 verbose linkBins assert-plus@0.2.0
82002 verbose linkMans assert-plus@0.2.0
82003 silly build async@0.9.2
82004 info linkStuff async@0.9.2
82005 silly linkStuff async@0.9.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82006 verbose linkBins async@0.9.2
82007 verbose linkMans async@0.9.2
82008 silly build async-each@1.0.1
82009 info linkStuff async-each@1.0.1
82010 silly linkStuff async-each@1.0.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82011 verbose linkBins async-each@1.0.1
82012 verbose linkMans async-each@1.0.1
82013 silly build async-each-series@1.1.0
82014 info linkStuff async-each-series@1.1.0
82015 silly linkStuff async-each-series@1.1.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82016 verbose linkBins async-each-series@1.1.0
82017 verbose linkMans async-each-series@1.1.0
82018 silly build async-foreach@0.1.3
82019 info linkStuff async-foreach@0.1.3
82020 silly linkStuff async-foreach@0.1.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82021 verbose linkBins async-foreach@0.1.3
82022 verbose linkMans async-foreach@0.1.3
82023 silly build asynckit@0.4.0
82024 info linkStuff asynckit@0.4.0
82025 silly linkStuff asynckit@0.4.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82026 verbose linkBins asynckit@0.4.0
82027 verbose linkMans asynckit@0.4.0
82028 silly build atob@1.1.3
82029 info linkStuff atob@1.1.3
82030 silly linkStuff atob@1.1.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82031 verbose linkBins atob@1.1.3
82032 verbose link bins [ { atob: 'bin/atob.js' },
82032 verbose link bins   '/Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/.bin',
82032 verbose link bins   false ]
82033 verbose linkMans atob@1.1.3
82034 silly gentlyRm /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/.bin/atob is being purged
82035 verbose gentlyRm don't care about contents; nuking /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/.bin/atob
82036 silly build aws-sign2@0.6.0
82037 info linkStuff aws-sign2@0.6.0
82038 silly linkStuff aws-sign2@0.6.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82039 verbose linkBins aws-sign2@0.6.0
82040 verbose linkMans aws-sign2@0.6.0
82041 silly build aws4@1.5.0
82042 info linkStuff aws4@1.5.0
82043 silly linkStuff aws4@1.5.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82044 verbose linkBins aws4@1.5.0
82045 verbose linkMans aws4@1.5.0
82046 silly build backo2@1.0.2
82047 info linkStuff backo2@1.0.2
82048 silly linkStuff backo2@1.0.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82049 verbose linkBins backo2@1.0.2
82050 verbose linkMans backo2@1.0.2
82051 silly build balanced-match@0.4.2
82052 info linkStuff balanced-match@0.4.2
82053 silly linkStuff balanced-match@0.4.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82054 verbose linkBins balanced-match@0.4.2
82055 verbose linkMans balanced-match@0.4.2
82056 silly build base64-arraybuffer@0.1.5
82057 info linkStuff base64-arraybuffer@0.1.5
82058 silly linkStuff base64-arraybuffer@0.1.5 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82059 verbose linkBins base64-arraybuffer@0.1.5
82060 verbose linkMans base64-arraybuffer@0.1.5
82061 silly build base64id@0.1.0
82062 info linkStuff base64id@0.1.0
82063 silly linkStuff base64id@0.1.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82064 verbose linkBins base64id@0.1.0
82065 verbose linkMans base64id@0.1.0
82066 silly build batch@0.5.3
82067 info linkStuff batch@0.5.3
82068 silly linkStuff batch@0.5.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82069 verbose linkBins batch@0.5.3
82070 verbose linkMans batch@0.5.3
82071 silly build beeper@1.1.0
82072 info linkStuff beeper@1.1.0
82073 silly linkStuff beeper@1.1.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82074 verbose linkBins beeper@1.1.0
82075 verbose linkMans beeper@1.1.0
82076 silly build benchmark@1.0.0
82077 info linkStuff benchmark@1.0.0
82078 silly linkStuff benchmark@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82079 verbose linkBins benchmark@1.0.0
82080 verbose linkMans benchmark@1.0.0
82081 silly build bin-pack@1.0.2
82082 info linkStuff bin-pack@1.0.2
82083 silly linkStuff bin-pack@1.0.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82084 verbose linkBins bin-pack@1.0.2
82085 verbose linkMans bin-pack@1.0.2
82086 silly build minimist@1.2.0
82087 info linkStuff minimist@1.2.0
82088 silly linkStuff minimist@1.2.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/bin-version-check/node_modules as its parent node_modules
82089 verbose linkBins minimist@1.2.0
82090 verbose linkMans minimist@1.2.0
82091 silly build binary-extensions@1.7.0
82092 info linkStuff binary-extensions@1.7.0
82093 silly linkStuff binary-extensions@1.7.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82094 verbose linkBins binary-extensions@1.7.0
82095 verbose linkMans binary-extensions@1.7.0
82096 silly build isarray@1.0.0
82097 info linkStuff isarray@1.0.0
82098 silly linkStuff isarray@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/bl/node_modules as its parent node_modules
82099 verbose linkBins isarray@1.0.0
82100 verbose linkMans isarray@1.0.0
82101 silly build blob@0.0.4
82102 info linkStuff blob@0.0.4
82103 silly linkStuff blob@0.0.4 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82104 verbose linkBins blob@0.0.4
82105 verbose linkMans blob@0.0.4
82106 silly build qs@5.2.0
82107 info linkStuff qs@5.2.0
82108 silly linkStuff qs@5.2.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/body-parser/node_modules as its parent node_modules
82109 verbose linkBins qs@5.2.0
82110 verbose linkMans qs@5.2.0
82111 silly build async-each-series@0.1.1
82112 info linkStuff async-each-series@0.1.1
82113 silly linkStuff async-each-series@0.1.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/browser-sync-ui/node_modules as its parent node_modules
82114 verbose linkBins async-each-series@0.1.1
82115 verbose linkMans async-each-series@0.1.1
82116 silly build camelcase@3.0.0
82117 info linkStuff camelcase@3.0.0
82118 silly linkStuff camelcase@3.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/browser-sync/node_modules as its parent node_modules
82119 verbose linkBins camelcase@3.0.0
82120 verbose linkMans camelcase@3.0.0
82121 silly build qs@6.2.1
82122 info linkStuff qs@6.2.1
82123 silly linkStuff qs@6.2.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/browser-sync/node_modules as its parent node_modules
82124 verbose linkBins qs@6.2.1
82125 verbose linkMans qs@6.2.1
82126 silly build yargs-parser@4.0.2
82127 info linkStuff yargs-parser@4.0.2
82128 silly linkStuff yargs-parser@4.0.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/browser-sync/node_modules as its parent node_modules
82129 verbose linkBins yargs-parser@4.0.2
82130 verbose linkMans yargs-parser@4.0.2
82131 silly build bs-recipes@1.2.3
82132 info linkStuff bs-recipes@1.2.3
82133 silly linkStuff bs-recipes@1.2.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82134 verbose linkBins bs-recipes@1.2.3
82135 verbose linkMans bs-recipes@1.2.3
82136 silly build buffer-crc32@0.2.5
82137 info linkStuff buffer-crc32@0.2.5
82138 silly linkStuff buffer-crc32@0.2.5 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82139 verbose linkBins buffer-crc32@0.2.5
82140 verbose linkMans buffer-crc32@0.2.5
82141 silly build buffer-shims@1.0.0
82142 info linkStuff buffer-shims@1.0.0
82143 silly linkStuff buffer-shims@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82144 verbose linkBins buffer-shims@1.0.0
82145 verbose linkMans buffer-shims@1.0.0
82146 silly build clone@1.0.2
82147 info linkStuff clone@1.0.2
82148 silly linkStuff clone@1.0.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/buffer-to-vinyl/node_modules as its parent node_modules
82149 verbose linkBins clone@1.0.2
82150 verbose linkMans clone@1.0.2
82151 silly build isarray@1.0.0
82152 info linkStuff isarray@1.0.0
82153 silly linkStuff isarray@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/buffer-to-vinyl/node_modules as its parent node_modules
82154 verbose linkBins isarray@1.0.0
82155 verbose linkMans isarray@1.0.0
82156 silly build builtin-modules@1.1.1
82157 info linkStuff builtin-modules@1.1.1
82158 silly linkStuff builtin-modules@1.1.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82159 verbose linkBins builtin-modules@1.1.1
82160 verbose linkMans builtin-modules@1.1.1
82161 silly build bytes@2.2.0
82162 info linkStuff bytes@2.2.0
82163 silly linkStuff bytes@2.2.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82164 verbose linkBins bytes@2.2.0
82165 verbose linkMans bytes@2.2.0
82166 silly build callsite@1.0.0
82167 info linkStuff callsite@1.0.0
82168 silly linkStuff callsite@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82169 verbose linkBins callsite@1.0.0
82170 verbose linkMans callsite@1.0.0
82171 silly build better-assert@1.0.2
82172 info linkStuff better-assert@1.0.2
82173 silly linkStuff better-assert@1.0.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82174 verbose linkBins better-assert@1.0.2
82175 verbose linkMans better-assert@1.0.2
82176 silly build camelcase@2.1.1
82177 info linkStuff camelcase@2.1.1
82178 silly linkStuff camelcase@2.1.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82179 verbose linkBins camelcase@2.1.1
82180 verbose linkMans camelcase@2.1.1
82181 silly build caniuse-db@1.0.30000568
82182 info linkStuff caniuse-db@1.0.30000568
82183 silly linkStuff caniuse-db@1.0.30000568 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82184 verbose linkBins caniuse-db@1.0.30000568
82185 verbose linkMans caniuse-db@1.0.30000568
82186 silly build browserslist@0.4.0
82187 info linkStuff browserslist@0.4.0
82188 silly linkStuff browserslist@0.4.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82189 verbose linkBins browserslist@0.4.0
82190 verbose linkMans browserslist@0.4.0
82191 silly build capture-stack-trace@1.0.0
82192 info linkStuff capture-stack-trace@1.0.0
82193 silly linkStuff capture-stack-trace@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82194 verbose linkBins capture-stack-trace@1.0.0
82195 verbose linkMans capture-stack-trace@1.0.0
82196 silly build caseless@0.11.0
82197 info linkStuff caseless@0.11.0
82198 silly linkStuff caseless@0.11.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82199 verbose linkBins caseless@0.11.0
82200 verbose linkMans caseless@0.11.0
82201 silly build object-assign@3.0.0
82202 info linkStuff object-assign@3.0.0
82203 silly linkStuff object-assign@3.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/caw/node_modules as its parent node_modules
82204 verbose linkBins object-assign@3.0.0
82205 verbose linkMans object-assign@3.0.0
82206 silly build ansi-styles@2.2.1
82207 info linkStuff ansi-styles@2.2.1
82208 silly linkStuff ansi-styles@2.2.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/clap/node_modules as its parent node_modules
82209 verbose linkBins ansi-styles@2.2.1
82210 verbose linkMans ansi-styles@2.2.1
82211 silly build strip-ansi@3.0.1
82212 info linkStuff strip-ansi@3.0.1
82213 silly linkStuff strip-ansi@3.0.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/clap/node_modules as its parent node_modules
82214 verbose linkBins strip-ansi@3.0.1
82215 verbose linkMans strip-ansi@3.0.1
82216 silly build colors@1.0.3
82217 info linkStuff colors@1.0.3
82218 silly linkStuff colors@1.0.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/cli-table/node_modules as its parent node_modules
82219 verbose linkBins colors@1.0.3
82220 verbose linkMans colors@1.0.3
82221 silly build cli-table@0.3.1
82222 info linkStuff cli-table@0.3.1
82223 silly linkStuff cli-table@0.3.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82224 verbose linkBins cli-table@0.3.1
82225 verbose linkMans cli-table@0.3.1
82226 silly build strip-ansi@3.0.1
82227 info linkStuff strip-ansi@3.0.1
82228 silly linkStuff strip-ansi@3.0.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules/cliui/node_modules as its parent node_modules
82229 verbose linkBins strip-ansi@3.0.1
82230 verbose linkMans strip-ansi@3.0.1
82231 silly build clone@0.2.0
82232 info linkStuff clone@0.2.0
82233 silly linkStuff clone@0.2.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82234 verbose linkBins clone@0.2.0
82235 verbose linkMans clone@0.2.0
82236 silly build clone-stats@0.0.1
82237 info linkStuff clone-stats@0.0.1
82238 silly linkStuff clone-stats@0.0.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82239 verbose linkBins clone-stats@0.0.1
82240 verbose linkMans clone-stats@0.0.1
82241 silly build co@3.1.0
82242 info linkStuff co@3.1.0
82243 silly linkStuff co@3.1.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82244 verbose linkBins co@3.1.0
82245 verbose linkMans co@3.1.0
82246 silly build color-convert@0.5.3
82247 info linkStuff color-convert@0.5.3
82248 silly linkStuff color-convert@0.5.3 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82249 verbose linkBins color-convert@0.5.3
82250 verbose linkMans color-convert@0.5.3
82251 silly build color-name@1.1.1
82252 info linkStuff color-name@1.1.1
82253 silly linkStuff color-name@1.1.1 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82254 verbose linkBins color-name@1.1.1
82255 verbose linkMans color-name@1.1.1
82256 silly build color-string@0.3.0
82257 info linkStuff color-string@0.3.0
82258 silly linkStuff color-string@0.3.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82259 verbose linkBins color-string@0.3.0
82260 verbose linkMans color-string@0.3.0
82261 silly build color@0.8.0
82262 info linkStuff color@0.8.0
82263 silly linkStuff color@0.8.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82264 verbose linkBins color@0.8.0
82265 verbose linkMans color@0.8.0
82266 silly build colors@1.1.2
82267 info linkStuff colors@1.1.2
82268 silly linkStuff colors@1.1.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82269 verbose linkBins colors@1.1.2
82270 verbose linkMans colors@1.1.2
82271 silly build component-bind@1.0.0
82272 info linkStuff component-bind@1.0.0
82273 silly linkStuff component-bind@1.0.0 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82274 verbose linkBins component-bind@1.0.0
82275 verbose linkMans component-bind@1.0.0
82276 silly build component-emitter@1.1.2
82277 info linkStuff component-emitter@1.1.2
82278 silly linkStuff component-emitter@1.1.2 has /Users/jordanmoore/Documents/GitHub/jordanmoore.github.io/node_modules as its parent node_modules
82279 verbose linkBins component-emitter@1.1.2
82280 verbose linkMans component-emitter@1.1.2
82281 silly build component-inherit@0.0.3
82282 info linkStuff component-inherit@0.0.3
